scope,individual,transition_id,transition_weight,parameter,gdis,potential
cf_extension,18489,T3_CF,0.5,0.0093122065,0.019736929519064472,0.016294022836673416
cf_extension,18489,T3_CF,0.5,0.011328037999999999,0.28290607669141965,0.34293961966666064
cf_extension,18489,T3_CF,0.5,0.01302681,0.44397703151593987,0.5853245489302642
cf_extension,18489,T3_CF,0.5,0.0143263495,0.5253200697148438,0.7363546664400864
cf_extension,18489,T3_CF,0.5,0.015519297,0.5493054670103495,0.7978255666291205
cf_extension,18489,T3_CF,0.5,0.0168322035,0.5405416573977896,0.7706896609631595
cf_extension,18489,T3_CF,0.5,0.017914324000000002,0.5245564628081867,0.7237620662915041
cf_extension,18489,T3_CF,0.5,0.018963782,0.517431082305611,0.7021531698149525
cf_extension,18489,T3_CF,0.5,0.020058662499999998,0.5302199895532451,0.7274723463743178
cf_extension,18489,T3_CF,0.5,0.021111653,0.5633291760261756,0.811868185691955
cf_extension,18489,T3_CF,0.5,0.022325962,0.6068427414903583,0.945838558249398
cf_extension,18489,T3_CF,0.5,0.023459155500000002,0.6495562859470776,1.0866304617208722
cf_extension,18489,T3_CF,0.5,0.0243989695,0.6822261144534149,1.169207555828262
cf_extension,18489,T3_CF,0.5,0.025694407,0.7004195242812974,1.2056322903979109
cf_extension,18489,T3_CF,0.5,0.027024850500000003,0.7070827100832074,1.2214579373618046
cf_extension,18489,T3_CF,0.5,0.0284677495,0.7087953903768207,1.2234862767894694
cf_extension,18489,T3_CF,0.5,0.030000875,0.7107046654100142,1.2292039773789234
cf_extension,18489,T3_CF,0.5,0.031603558000000004,0.7134367401269578,1.2530635945631183
cf_extension,18489,T3_CF,0.5,0.032827143,0.7172676244003444,1.2732930693070477
cf_extension,18489,T3_CF,0.5,0.034369566500000004,0.7229829625843285,1.2852352989145497
cf_extension,18489,T3_CF,0.5,0.0358856165,0.7309424226098702,1.304294797358733
cf_extension,18489,T3_CF,0.5,0.037017264,0.7417622086834721,1.346183511042634
cf_extension,18489,T3_CF,0.5,0.0385723355,0.7570584426020889,1.4102123402968108
cf_extension,18489,T3_CF,0.5,0.040326014,0.776280106398529,1.4928784127669317
cf_extension,18489,T3_CF,0.5,0.0418761535,0.7966022858695347,1.589590633034141
cf_extension,18489,T3_CF,0.5,0.0432921105,0.8147442489839626,1.693060651274046
cf_extension,18489,T3_CF,0.5,0.04513121,0.827633895935908,1.769554337356497
cf_extension,18489,T3_CF,0.5,0.046949789,0.8327035479681776,1.7984316538981577
cf_extension,18489,T3_CF,0.5,0.0497425255,0.8285877973259472,1.7780411465766748
cf_extension,18489,T3_CF,0.5,0.0530543255,0.816005059743413,1.7050828157253088
cf_extension,18489,T3_CF,0.5,0.060854992,0.798376084729555,1.6041471760909372
cf_extension,18489,T3_CF,0.5,0.07096665299999999,0.7802351267299048,1.5047727033328273
cf_extension,18489,T3_CF,0.5,0.08510867999999999,0.7650496510865787,1.431999633806063
cf_extension,18489,T3_CF,0.5,0.11337672,0.7553683380045358,1.3985279243234807
cf_extension,18489,T3_CF,0.5,0.167147585,0.7517659485399988,1.3968475217897192
cf_extension,18489,T3_CF,0.5,0.20183552,0.7533616661092681,1.403091322117911
cf_extension,18489,T3_CF,0.5,0.22430557,0.7582532802945026,1.4207897684045088
cf_extension,18489,T3_CF,0.5,0.240892615,0.7649530280027179,1.4464684980266218
cf_extension,18489,T3_CF,0.5,0.25259418499999997,0.7725334554065563,1.4800483266603617
cf_extension,18489,T3_CF,0.5,0.26397637500000004,0.780557993840504,1.5162012383482093
cf_extension,18489,T3_CF,0.5,0.2719585,0.7880108049452392,1.5552603969314658
cf_extension,18489,T3_CF,0.5,0.28112985,0.7940678490697634,1.5836655076775317
cf_extension,18489,T3_CF,0.5,0.28750427,0.7982069919151072,1.6033224552462453
cf_extension,18489,T3_CF,0.5,0.29457911999999997,0.800707695418019,1.6153362440393098
cf_extension,18489,T3_CF,0.5,0.29996205,0.8022315718198456,1.6196775271406
cf_extension,18489,T3_CF,0.5,0.30501105,0.804020533899213,1.6246846790168545
cf_extension,18489,T3_CF,0.5,0.31007466,0.8066672720618913,1.6378088414266623
cf_extension,18489,T3_CF,0.5,0.31486061,0.8100492030179107,1.6574654496711099
cf_extension,18489,T3_CF,0.5,0.31857947,0.8093257577259535,1.6820101067770412
cf_extension,18489,T3_CF,0.5,0.32265318,0.8249605638155514,1.6995814021745688
cf_extension,18489,T3_CF,0.5,0.32632022,0.8380811182851522,1.701357413122743
