library.barcode,Assigned_cluster,Pseudotime_value,Pseudotime_branch,Differentiation,CellDay
stg5diff1_S5d3_b2.bcBINU,neurog3_mid,0.3288007863695937,0,1,3
stg5diff1_S5d3_b2.bcHSCL,neurog3_late,0.4004230393752034,1,1,3
stg5diff1_S5d3_b2.bcIGZC,sc_beta,0.6398773006134969,1,1,3
stg5diff1_S5d3_b2.bcEABI,neurog3_mid,0.2264074194598112,1,1,3
stg5diff1_S5d3_b2.bcGNFX,sc_beta,0.6744376278118609,1,1,3
stg5diff1_S5d3_b2.bcBLNO,neurog3_late,0.4199705111402359,0,1,3
stg5diff1_S5d3_b2.bcFANW,neurog3_mid,0.3226488773185812,1,1,3
stg5diff1_S5d3_b2.bcBXHF,sc_beta,0.4912137975919297,1,1,3
stg5diff1_S5d3_b2.bcGVNX,neurog3_late,0.4551933158584534,0,1,3
stg5diff1_S5d3_b2.bcGSOE,neurog3_late,0.3508355176933158,0,1,3
stg5diff1_S5d3_b2.bcABMS,neurog3_early,0.1759501965923984,0,1,3
stg5diff1_S5d3_b2.bcHRQU,neurog3_late,0.4067005242463958,0,1,3
stg5diff1_S5d3_b2.bcGHVF,neurog3_mid,0.2849770642201835,0,1,3
stg5diff1_S5d3_b2.bcHGDR,neurog3_late,0.389089121887287,0,1,3
stg5diff1_S5d3_b2.bcERIH,neurog3_mid,0.3278178243774574,0,1,3
stg5diff1_S5d3_b2.bcGXMR,sc_ec,0.5221797884841363,0,1,3
stg5diff1_S5d3_b2.bcHMGO,neurog3_mid,0.3592726081258191,0,1,3
stg5diff1_S5d3_b2.bcDIKJ,neurog3_mid,0.3251146788990826,0,1,3
stg5diff1_S5d3_b2.bcBZSP,neurog3_mid,0.3151212319790301,0,1,3
stg5diff1_S5d3_b2.bcBGJQ,neurog3_late,0.3680442564269443,1,1,3
stg5diff1_S5d3_b2.bcAZHA,neurog3_late,0.3673120728929385,1,1,3
stg5diff1_S5d3_b2.bcDOLX,neurog3_late,0.3626749105109014,1,1,3
stg5diff1_S5d3_b2.bcAIEO,neurog3_early,0.2066384640416531,1,1,3
stg5diff1_S5d3_b2.bcEFRL,neurog3_mid,0.2184633027522936,0,1,3
stg5diff1_S5d3_b2.bcGWXT,neurog3_early,0.1570281782437745,0,1,3
stg5diff1_S5d3_b2.bcEMKB,neurog3_late,0.470631304913765,1,1,3
stg5diff1_S5d3_b2.bcBUKM,prog_nkx61,0.1123034076015727,0,1,3
stg5diff1_S5d3_b2.bcAMRN,neurog3_mid,0.3608037748128864,1,1,3
stg5diff1_S5d4_b2.bcFBVF,neurog3_late,0.4430523917995444,1,1,4
stg5diff1_S5d4_b2.bcHNZS,neurog3_late,0.391218872870249,0,1,4
stg5diff1_S5d4_b2.bcHYPL,sc_ec,0.7918625146886016,0,1,4
stg5diff1_S5d4_b2.bcDWNP,sc_beta,0.5938650306748466,1,1,4
stg5diff1_S5d4_b2.bcHILU,sc_ec,0.675822561692127,0,1,4
stg5diff1_S5d4_b2.bcAWNI,sc_ec,0.6695064629847238,0,1,4
stg5diff1_S5d4_b2.bcAHBN,prog_nkx61,0.0882687927107061,1,1,4
stg5diff1_S5d4_b2.bcCEPO,neurog3_late,0.3940774487471526,1,1,4
stg5diff1_S5d4_b2.bcALGI,sc_ec,0.7608695652173914,0,1,4
stg5diff1_S5d4_b2.bcCLKL,neurog3_late,0.3485193621867881,1,1,4
stg5diff1_S5d4_b2.bcEZEZ,neurog3_late,0.4458184184835665,1,1,4
stg5diff1_S5d4_b2.bcDYAL,sc_beta,0.8486707566462168,1,1,4
stg5diff1_S5d4_b2.bcGZIJ,neurog3_late,0.3854030144167759,0,1,4
stg5diff1_S5d4_b2.bcHXGL,neurog3_mid,0.2556947608200455,1,1,4
stg5diff1_S5d4_b2.bcFEGB,neurog3_late,0.3566547347868532,1,1,4
stg5diff1_S5d4_b2.bcATDP,sc_ec,0.939042303172738,0,1,4
stg5diff1_S5d4_b2.bcFBKA,neurog3_early,0.1756225425950196,0,1,4
stg5diff1_S5d4_b2.bcAIQL,sc_ec,0.5195358401880141,0,1,4
stg5diff1_S5d4_b2.bcAXOB,neurog3_mid,0.2196920052424639,0,1,4
stg5diff1_S5d4_b2.bcENLT,neurog3_mid,0.3237878294825903,1,1,4
stg5diff1_S5d4_b2.bcBJTD,neurog3_mid,0.26374877969411,1,1,4
stg5diff1_S5d4_b2.bcDZXA,neurog3_late,0.4314384010484928,0,1,4
stg5diff1_S5d4_b2.bcGEQS,prog_nkx61,0.1059225512528473,1,1,4
stg5diff1_S5d4_b2.bcFIAA,sc_ec,0.9910399529964748,0,1,4
stg5diff1_S5d4_b2.bcFBLL,neurog3_late,0.4753498210218028,1,1,4
stg5diff1_S5d4_b2.bcGGKT,neurog3_late,0.4262935242434103,1,1,4
stg5diff1_S5d4_b2.bcGMUE,sc_ec,0.754406580493537,0,1,4
stg5diff1_S5d4_b2.bcDZHH,neurog3_late,0.3331422018348624,0,1,4
stg5diff1_S5d4_b2.bcGNBL,sc_beta,0.9413087934560328,1,1,4
stg5diff1_S5d4_b2.bcDHOC,sc_beta,0.6126789366053169,1,1,4
stg5diff1_S5d4_b2.bcHIPO,neurog3_mid,0.3404653433127237,1,1,4
stg5diff1_S5d4_b2.bcAWUG,prog_nkx61,0.1418741808650065,0,1,4
stg5diff1_S5d4_b2.bcHBFU,sc_ec,0.8910105757931845,0,1,4
stg5diff1_S5d4_b2.bcCVUJ,sc_ec,0.6977085781433607,0,1,4
stg5diff1_S5d4_b2.bcEDXK,prog_nkx61,0.131874389847055,1,1,4
stg5diff1_S5d4_b2.bcGJIP,sc_ec,0.6567273795534665,0,1,4
stg5diff1_S5d4_b2.bcEZAT,neurog3_late,0.4904002603319232,1,1,4
stg5diff1_S5d4_b2.bcCYPG,neurog3_late,0.3684510250569476,1,1,4
stg5diff1_S5d4_b2.bcHQZS,neurog3_late,0.4539537910836316,1,1,4
stg5diff1_S5d4_b2.bcBWHW,neurog3_late,0.3469036697247706,0,1,4
stg5diff1_S5d4_b2.bcGJZT,neurog3_late,0.4800950196592398,0,1,4
stg5diff1_S5d4_b2.bcDDBC,neurog3_early,0.1432639114871461,1,1,4
stg5diff1_S5d4_b2.bcAWYS,sc_ec,0.7508813160987073,0,1,4
stg5diff1_S5d4_b2.bcGACK,sc_ec,0.4905799475753604,0,1,4
stg5diff1_S5d4_b2.bcCYLG,neurog3_late,0.4874715261958998,1,1,4
stg5diff1_S5d4_b2.bcAEOY,sc_beta,0.9366053169734152,1,1,4
stg5diff1_S5d4_b2.bcGWSU,sc_beta,0.5071574642126789,1,1,4
stg5diff1_S5d4_b2.bcCEUD,neurog3_late,0.460380735437683,1,1,4
stg5diff1_S5d4_b2.bcDZFS,neurog3_mid,0.2823558322411533,0,1,4
stg5diff1_S5d4_b2.bcBXEQ,sc_ec,0.8080199764982374,0,1,4
stg5diff1_S5d4_b2.bcICKO,sc_ec,0.4696920052424639,0,1,4
stg5diff1_S5d4_b2.bcHSXD,neurog3_mid,0.2102719528178243,0,1,4
stg5diff1_S5d4_b2.bcERZP,sc_beta,0.7231083844580777,1,1,4
stg5diff1_S5d4_b2.bcCKUS,sc_beta,0.5875255623721881,1,1,4
stg5diff1_S5d4_b2.bcBEZY,neurog3_late,0.386999674585096,1,1,4
stg5diff1_S5d4_b2.bcHNFA,neurog3_mid,0.3232997071265864,1,1,4
stg5diff1_S5d4_b2.bcDGHW,neurog3_mid,0.3095511140235911,0,1,4
stg5diff1_S5d4_b2.bcIHJY,neurog3_mid,0.3079128440366973,0,1,4
stg5diff1_S5d4_b2.bcCUWB,sc_ec,0.5932726204465335,0,1,4
stg5diff1_S5d4_b2.bcGBNS,neurog3_mid,0.3042629352424341,1,1,4
stg5diff1_S5d4_b2.bcBCCS,sc_ec,0.7341363102232668,0,1,4
stg5diff1_S5d4_b2.bcEZGT,neurog3_mid,0.2472149410222804,0,1,4
stg5diff1_S5d4_b2.bcDMHQ,neurog3_late,0.3259338138925295,0,1,4
stg5diff1_S5d4_b2.bcAPFL,neurog3_late,0.3932639114871461,1,1,4
stg5diff1_S5d4_b2.bcFRKO,sc_beta,0.4793361535958347,1,1,4
stg5diff1_S5d4_b2.bcFMYM,neurog3_late,0.4479336153595835,1,1,4
stg5diff1_S5d5_b2.bcHWVR,sc_beta,0.616359918200409,1,1,5
stg5diff1_S5d5_b2.bcIBCP,sc_beta,0.6476482617586912,1,1,5
stg5diff1_S5d5_b2.bcAAXE,sc_ec,0.8099294947121034,0,1,5
stg5diff1_S5d5_b2.bcHBKV,neurog3_late,0.3726000650829808,1,1,5
stg5diff1_S5d5_b2.bcIJTZ,sc_ec,0.5392185663924794,0,1,5
stg5diff1_S5d5_b2.bcFZNG,neurog3_late,0.3727064220183486,0,1,5
stg5diff1_S5d5_b2.bcGPQN,neurog3_late,0.3651968760169216,1,1,5
stg5diff1_S5d5_b2.bcCANP,sc_ec,0.9150998824911868,0,1,5
stg5diff1_S5d5_b2.bcANYT,sc_ec,0.8325499412455935,0,1,5
stg5diff1_S5d5_b2.bcEECN,sc_ec,0.7549941245593419,0,1,5
stg5diff1_S5d5_b2.bcHFTB,sc_ec,0.9697414806110458,0,1,5
stg5diff1_S5d5_b2.bcBLGJ,neurog3_late,0.4290595509274325,1,1,5
stg5diff1_S5d5_b2.bcHUWN,sc_beta,0.7269938650306749,1,1,5
stg5diff1_S5d5_b2.bcHGQY,sc_ec,0.9637191539365452,0,1,5
stg5diff1_S5d5_b2.bcGNGO,sc_beta,0.5460122699386503,1,1,5
stg5diff1_S5d5_b2.bcHZVG,sc_beta,0.679959100204499,1,1,5
stg5diff1_S5d5_b2.bcHASP,sc_ec,0.7868683901292597,0,1,5
stg5diff1_S5d5_b2.bcFCPN,sc_beta,0.5040899795501023,1,1,5
stg5diff1_S5d5_b2.bcCCEJ,neurog3_late,0.4227953140253823,1,1,5
stg5diff1_S5d5_b2.bcCOGM,sc_ec,0.497870249017038,0,1,5
stg5diff1_S5d5_b2.bcGRRB,sc_ec,0.751909518213866,0,1,5
stg5diff1_S5d5_b2.bcHCDN,sc_ec,0.812867215041128,0,1,5
stg5diff1_S5d5_b2.bcGBKT,sc_beta,0.6707566462167689,1,1,5
stg5diff1_S5d5_b2.bcFNTU,sc_ec,0.9430082256169212,0,1,5
stg5diff1_S5d5_b2.bcEVMP,neurog3_mid,0.3491701919947934,1,1,5
stg5diff1_S5d5_b2.bcHOLJ,neurog3_mid,0.3897657012691181,1,1,5
stg5diff1_S5d5_b2.bcADYP,sc_ec,0.5995887191539365,0,1,5
stg5diff1_S5d5_b2.bcCOLP,sc_ec,0.6982961222091657,0,1,5
stg5diff1_S5d5_b2.bcABJL,sc_beta,0.9447852760736196,1,1,5
stg5diff1_S5d5_b2.bcHGMJ,neurog3_mid,0.2903833551769331,0,1,5
stg5diff1_S5d5_b2.bcEDXJ,sc_ec,0.5019095182138661,0,1,5
stg5diff1_S5d5_b2.bcEXFO,sc_beta,0.8813905930470347,1,1,5
stg5diff1_S5d5_b2.bcEUFH,sc_ec,0.6915393654524089,0,1,5
stg5diff1_S5d5_b2.bcDWAX,neurog3_late,0.4445981125935568,1,1,5
stg5diff1_S5d5_b2.bcACFV,sc_beta,0.9539877300613496,1,1,5
stg5diff1_S5d5_b2.bcFYSE,sc_ec,0.5909224441833137,0,1,5
stg5diff1_S5d5_b2.bcICNF,neurog3_early,0.2045232671656361,1,1,5
stg5diff1_S5d5_b2.bcHALH,neurog3_late,0.4272608125819135,0,1,5
stg5diff1_S5d5_b2.bcEKED,sc_beta,0.6734151329243354,1,1,5
stg5diff1_S5d5_b2.bcAWXN,neurog3_late,0.4063618613732509,1,1,5
stg5diff1_S5d5_b2.bcDOEW,sc_ec,0.7411868390129259,0,1,5
stg5diff1_S5d5_b2.bcDFPX,sc_ec,0.6769976498237368,0,1,5
stg5diff1_S5d5_b2.bcGTEZ,neurog3_mid,0.3070289619264562,1,1,5
stg5diff1_S5d5_b2.bcEUOW,sc_ec,0.6664218566392479,0,1,5
stg5diff1_S5d5_b2.bcFOLH,neurog3_late,0.4217726081258191,0,1,5
stg5diff1_S5d5_b2.bcDRDU,neurog3_late,0.4157929226736566,0,1,5
stg5diff1_S5d5_b2.bcARWK,neurog3_late,0.4499674585095997,1,1,5
stg5diff1_S5d5_b2.bcCSIP,sc_ec,0.7137191539365453,0,1,5
stg5diff1_S5d5_b2.bcBLFN,sc_beta,0.8096114519427403,1,1,5
stg5diff1_S5d5_b2.bcDCSW,sc_beta,0.6566462167689162,1,1,5
stg5diff1_S5d5_b2.bcFEIY,neurog3_late,0.459043250327654,0,1,5
stg5diff1_S5d5_b2.bcGUUA,sc_ec,0.4691186107470511,0,1,5
stg5diff1_S5d5_b2.bcAAMM,neurog3_late,0.4037585421412301,1,1,5
stg5diff1_S5d5_b2.bcGQYG,neurog3_late,0.3936762778505898,0,1,5
stg5diff1_S5d5_b2.bcIAVR,prog_nkx61,0.1134070940449072,1,1,5
stg5diff1_S5d5_b2.bcDKQF,sc_beta,0.8877300613496932,1,1,5
stg5diff1_S5d5_b2.bcEKMN,neurog3_late,0.4755897771952818,0,1,5
stg5diff1_S5d5_b2.bcEUNA,sc_ec,0.8949764982373678,0,1,5
stg5diff1_S5d5_b2.bcFJSK,sc_beta,0.8390593047034764,1,1,5
stg5diff1_S5d5_b2.bcBKGS,sc_ec,0.7326674500587544,0,1,5
stg5diff1_S5d5_b2.bcDDTW,sc_beta,0.8523517382413088,1,1,5
stg5diff1_S5d5_b2.bcCTNH,sc_ec,0.8312279670975323,0,1,5
stg5diff1_S5d6_b2.bcHMJY,sc_beta,0.6646216768916156,1,1,6
stg5diff1_S5d6_b2.bcHBEQ,sc_beta,0.847239263803681,1,1,6
stg5diff1_S5d6_b2.bcFTVS,sc_beta,0.9701431492842536,1,1,6
stg5diff1_S5d6_b2.bcHYTC,neurog3_late,0.373935124508519,0,1,6
stg5diff1_S5d6_b2.bcDXAO,neurog3_late,0.4050602017572405,1,1,6
stg5diff1_S5d6_b2.bcBYNB,sc_beta,0.4789293849658314,1,1,6
stg5diff1_S5d6_b2.bcICQQ,sc_beta,0.7607361963190185,1,1,6
stg5diff1_S5d6_b2.bcAVKL,sc_beta,0.9666666666666668,1,1,6
stg5diff1_S5d6_b2.bcHSWA,sc_ec,0.9195064629847238,0,1,6
stg5diff1_S5d6_b2.bcIDGI,neurog3_late,0.4673165137614679,0,1,6
stg5diff1_S5d6_b2.bcEYYH,neurog3_late,0.3793414154652686,0,1,6
stg5diff1_S5d6_b2.bcEXDB,sc_ec,0.6436545240893067,0,1,6
stg5diff1_S5d6_b2.bcFMRD,neurog3_late,0.3545395379108363,1,1,6
stg5diff1_S5d6_b2.bcFOAG,sc_ec,0.8061104582843713,0,1,6
stg5diff1_S5d6_b2.bcAFAG,sc_beta,0.8828220858895706,1,1,6
stg5diff1_S5d6_b2.bcFFZZ,sc_ec,0.5865158636897767,0,1,6
stg5diff1_S5d6_b2.bcFPGI,sc_ec,0.8858695652173914,0,1,6
stg5diff1_S5d6_b2.bcAXZJ,sc_beta,0.6204498977505113,1,1,6
stg5diff1_S5d6_b2.bcGIGB,neurog3_mid,0.2393426618939147,1,1,6
stg5diff1_S5d6_b2.bcBPVN,neurog3_late,0.6918200408997955,1,1,6
stg5diff1_S5d6_b2.bcFRAQ,sc_ec,0.6949177438307873,0,1,6
stg5diff1_S5d6_b2.bcBQJC,sc_beta,0.8443762781186094,1,1,6
stg5diff1_S5d6_b2.bcHKGX,sc_ec,0.6642185663924794,0,1,6
stg5diff1_S5d6_b2.bcCMBN,sc_beta,0.6556237218813906,1,1,6
stg5diff1_S5d6_b2.bcFIVC,sc_ec,0.5436251468860165,0,1,6
stg5diff1_S5d6_b2.bcDBVW,neurog3_late,0.4721770257077774,1,1,6
stg5diff1_S5d6_b2.bcEDPG,sc_ec,0.6863983548766157,0,1,6
stg5diff1_S5d6_b2.bcGAZE,sc_ec,0.9099588719153936,0,1,6
stg5diff1_S5d6_b2.bcCRMU,sc_ec,0.638807285546416,0,1,6
stg5diff1_S5d6_b2.bcCFPP,sc_beta,0.9938650306748468,1,1,6
stg5diff1_S5d6_b2.bcHEZZ,sc_ec,0.8678025851938895,0,1,6
stg5diff1_S5d6_b2.bcHXJK,sc_beta,0.574642126789366,1,1,6
stg5diff1_S5d6_b2.bcFZJH,prog_nkx61,0.1021461336828309,0,1,6
stg5diff1_S5d6_b2.bcBWIJ,sc_ec,0.943448883666275,0,1,6
stg5diff1_S5d6_b2.bcHMUR,sc_ec,0.7463278495887191,0,1,6
stg5diff1_S5d6_b2.bcHTBY,prog_nkx61,0.1128376179629027,1,1,6
stg5diff1_S5d6_b2.bcCHXE,sc_beta,0.9310838445807772,1,1,6
stg5diff1_S5d6_b2.bcFXJP,sc_ec,0.7441245593419507,0,1,6
stg5diff1_S5d6_b2.bcCKNQ,sc_beta,0.707157464212679,1,1,6
stg5diff1_S5d6_b2.bcEZCX,neurog3_late,0.4702245362837618,1,1,6
stg5diff1_S5d6_b2.bcAQMT,sc_beta,0.6568507157464213,1,1,6
stg5diff1_S5d6_b2.bcAPBO,sc_ec,0.5208578143360753,0,1,6
stg5diff1_S5d6_b2.bcBXLR,sc_beta,0.879959100204499,1,1,6
stg5diff1_S5d6_b2.bcFKPA,sc_beta,0.9331288343558282,1,1,6
stg5diff1_S5d6_b2.bcBVCH,neurog3_late,0.4520826553856166,1,1,6
stg5diff1_S5d6_b2.bcFOBZ,sc_ec,0.8697121034077555,0,1,6
stg5diff1_S5d6_b2.bcCIWV,neurog3_late,0.500587544065805,0,1,6
stg5diff1_S5d6_b2.bcFSJM,sc_ec,0.9576968272620446,0,1,6
stg5diff1_S5d6_b2.bcCQDS,neurog3_late,0.4553571428571428,0,1,6
stg5diff1_S5d6_b2.bcEDDX,sc_ec,0.7802585193889542,0,1,6
stg5diff1_S5d6_b2.bcGOUX,sc_beta,0.5261758691206544,1,1,6
stg5diff1_S5d6_b2.bcFAFF,sc_ec,0.6772914218566393,0,1,6
stg5diff1_S5d6_b2.bcAZYU,sc_beta,0.6202453987730061,1,1,6
stg5diff1_S5d6_b2.bcEOTS,sc_beta,0.5042944785276073,1,1,6
stg5diff1_S5d6_b2.bcCBMV,sc_ec,0.8030258519388954,0,1,6
stg5diff1_S5d6_b2.bcHCIT,sc_ec,0.9615158636897768,0,1,6
stg5diff1_S5d6_b2.bcIFSU,sc_beta,0.8292433537832311,1,1,6
stg5diff1_S5d6_b2.bcASUU,sc_ec,0.8473854289071681,0,1,6
stg5diff1_S5d6_b2.bcDKUY,neurog3_late,0.4295476732834364,1,1,6
stg5diff1_S5d6_b2.bcDSPS,sc_beta,0.96359918200409,1,1,6
stg5diff1_S5d6_b2.bcDZCS,neurog3_late,0.4135209892613081,1,1,6
stg5diff1_S5d6_b2.bcGDRD,neurog3_late,0.3416042954767328,1,1,6
stg5diff1_S5d6_b2.bcDNFJ,neurog3_late,0.5566980023501763,0,1,6
stg5diff1_S5d6_b2.bcDCNX,sc_beta,0.4959323136999674,1,1,6
stg5diff1_S5d6_b2.bcBCLB,neurog3_late,0.4561503416856492,1,1,6
stg5diff1_S5d7_b2.bcGRLJ,sc_ec,0.6808166862514688,0,1,7
stg5diff1_S5d7_b2.bcHGIY,sc_ec,0.6700940070505288,0,1,7
stg5diff1_S5d7_b2.bcDZPZ,sc_ec,0.9374265569917744,0,1,7
stg5diff1_S5d7_b2.bcCYYS,sc_ec,0.8576674500587544,0,1,7
stg5diff1_S5d7_b2.bcGXOA,sc_ec,0.5831374853113983,0,1,7
stg5diff1_S5d7_b2.bcACGZ,sc_ec,0.6452702702702703,0,1,7
stg5diff1_S5d7_b2.bcHBUJ,sc_ec,0.9438895417156288,0,1,7
stg5diff1_S5d7_b2.bcEMEL,sc_ec,0.6969741480611046,0,1,7
stg5diff1_S5d7_b2.bcDLDF,sc_beta,0.9149284253578732,1,1,7
stg5diff1_S5d7_b2.bcFBJZ,sc_ec,0.7970035252643948,0,1,7
stg5diff1_S5d7_b2.bcGYWG,neurog3_mid,0.2133908232997071,1,1,7
stg5diff1_S5d7_b2.bcEKHR,sc_beta,0.6977505112474438,1,1,7
stg5diff1_S5d7_b2.bcGLCX,sc_beta,0.698159509202454,1,1,7
stg5diff1_S5d7_b2.bcHJZG,sc_beta,0.4841360234298731,1,1,7
stg5diff1_S5d7_b2.bcIDAL,sc_ec,0.7444183313748531,0,1,7
stg5diff1_S5d7_b2.bcHGTT,sc_beta,0.8396728016359918,1,1,7
stg5diff1_S5d7_b2.bcFSQC,sc_ec,0.917743830787309,0,1,7
stg5diff1_S5d7_b2.bcGYYZ,sc_beta,0.9390593047034764,1,1,7
stg5diff1_S5d7_b2.bcBBQL,sc_beta,0.7566462167689161,1,1,7
stg5diff1_S5d7_b2.bcGIKV,sc_ec,0.8679494712103408,0,1,7
stg5diff1_S5d7_b2.bcFEMB,neurog3_late,0.3982264887731858,1,1,7
stg5diff1_S5d7_b2.bcFDDG,sc_ec,0.7212103407755581,0,1,7
stg5diff1_S5d7_b2.bcIIJW,neurog3_late,0.46141874180865,0,1,7
stg5diff1_S5d7_b2.bcFCPX,sc_beta,0.8627811860940695,1,1,7
stg5diff1_S5d7_b2.bcFPZI,sc_beta,0.9591002044989776,1,1,7
stg5diff1_S5d7_b2.bcBBVV,neurog3_late,0.3922876667751383,1,1,7
stg5diff1_S5d7_b2.bcCZTS,sc_beta,0.8797546012269939,1,1,7
stg5diff1_S5d7_b2.bcGDRO,sc_ec,0.9606345475910694,0,1,7
stg5diff1_S5d7_b2.bcDSVG,neurog3_mid,0.2205930537352555,0,1,7
stg5diff1_S5d7_b2.bcHNYZ,neurog3_mid,0.2025720838794233,0,1,7
stg5diff1_S5d7_b2.bcFRYE,sc_beta,0.7619631901840491,1,1,7
stg5diff1_S5d7_b2.bcBVXU,sc_ec,0.6725910693301997,0,1,7
stg5diff1_S5d7_b2.bcHKED,sc_ec,0.6207403055229143,0,1,7
stg5diff1_S5d7_b2.bcIKAB,neurog3_mid,0.2757208387942333,0,1,7
stg5diff1_S5d7_b2.bcBEFC,sc_beta,0.7298568507157464,1,1,7
stg5diff1_S5d7_b2.bcEFIA,sc_beta,0.8210633946830266,1,1,7
stg5diff1_S5d7_b2.bcBPRQ,sc_beta,0.912678936605317,1,1,7
stg5diff1_S5d7_b2.bcAKAL,neurog3_late,0.4597804718217562,0,1,7
stg5diff1_S5d7_b2.bcGWKV,neurog3_mid,0.3209404490725675,1,1,7
stg5diff1_S5d7_b2.bcBBVA,sc_ec,0.5189482961222092,0,1,7
stg5diff1_S5d7_b2.bcBBJT,sc_ec,0.5317273795534665,0,1,7
stg5diff1_S5d7_b2.bcGGBW,neurog3_late,0.4519167758846658,0,1,7
stg5diff1_S5d7_b2.bcHLOS,neurog3_mid,0.2381223560039049,1,1,7
stg5diff1_S5d7_b2.bcDHFU,sc_ec,0.8172737955346652,0,1,7
stg5diff1_S5d7_b2.bcDCEL,neurog3_late,0.4253768020969856,0,1,7
stg5diff1_S5d7_b2.bcELXC,sc_beta,0.6006134969325153,1,1,7
stg5diff1_S5d7_b2.bcALCD,sc_beta,0.7480572597137014,1,1,7
stg5diff1_S5d7_b2.bcEYJP,sc_beta,0.8083844580777095,1,1,7
stg5diff1_S5d7_b2.bcBMBY,sc_beta,0.8157464212678937,1,1,7
stg5diff1_S5d7_b2.bcGNUM,neurog3_late,0.4736413927757891,1,1,7
stg5diff1_S5d7_b2.bcBOEY,neurog3_mid,0.2944191343963553,1,1,7
stg5diff1_S5d7_b2.bcBQPJ,sc_beta,0.5730061349693252,1,1,7
stg5diff1_S5d7_b2.bcFWCL,sc_beta,0.9736196319018404,1,1,7
stg5diff1_S5d7_b2.bcEPKK,sc_ec,0.907021151586369,0,1,7
stg5diff1_S5d7_b2.bcCSXK,neurog3_mid,0.2069638789456557,1,1,7
stg5diff1_S5d7_b2.bcDDFG,sc_ec,0.8394535840188014,0,1,7
stg5diff1_S5d7_b2.bcEMCC,neurog3_late,0.518200408997955,1,1,7
stg5diff2_S5d0_b2.bcBBZK,prog_nkx61,0.0088466579292267,0,2,0
stg5diff2_S5d0_b2.bcDWXU,prog_nkx61,0.0656127129750983,0,2,0
stg5diff2_S5d0_b2.bcHHDZ,prog_nkx61,0.0181418808981451,1,2,0
stg5diff2_S5d0_b2.bcIEAI,prog_nkx61,0.0135860722421086,1,2,0
stg5diff2_S5d0_b2.bcDIEL,prog_nkx61,0.0806028833551769,0,2,0
stg5diff2_S5d0_b2.bcHHDG,prog_nkx61,0.0269280833062154,1,2,0
stg5diff2_S5d0_b2.bcGSMN,prog_nkx61,0.0263761467889908,0,2,0
stg5diff2_S5d0_b2.bcHWWX,prog_nkx61,0.0396192645623169,1,2,0
stg5diff2_S5d0_b2.bcEUZE,prog_nkx61,0.0203145478374836,0,2,0
stg5diff2_S5d0_b2.bcBVSY,prog_nkx61,0.0785876993166287,1,2,0
stg5diff2_S5d0_b2.bcDZCW,prog_nkx61,0.0129352424341034,1,2,0
stg5diff2_S5d0_b2.bcAQYQ,prog_nkx61,0.0459648551903677,1,2,0
stg5diff2_S5d0_b2.bcHVHO,prog_nkx61,0.0820773263433813,0,2,0
stg5diff2_S5d0_b2.bcEHXS,prog_nkx61,0.0777359108781127,0,2,0
stg5diff2_S5d0_b2.bcFZRB,prog_nkx61,0.0350589777195281,0,2,0
stg5diff2_S5d0_b2.bcCDSS,prog_nkx61,0.0148877318581191,1,2,0
stg5diff2_S5d0_b2.bcELAS,prog_nkx61,0.0055320533680442,1,2,0
stg5diff2_S5d0_b2.bcHQNE,prog_nkx61,0.0180605271721444,1,2,0
stg5diff2_S5d0_b2.bcGJAR,prog_nkx61,0.0726488773185811,1,2,0
stg5diff2_S5d0_b2.bcETEJ,prog_nkx61,0.0503579563944028,1,2,0
stg5diff2_S5d0_b2.bcEGXH,prog_nkx61,0.033502621231979,0,2,0
stg5diff2_S5d0_b2.bcHFWR,prog_nkx61,0.0834698558322411,0,2,0
stg5diff2_S5d0_b2.bcHSXN,prog_nkx61,0.0250655307994757,0,2,0
stg5diff2_S5d0_b2.bcHMFT,prog_nkx61,0.0615847705824926,1,2,0
stg5diff2_S5d0_b2.bcHSRE,prog_nkx61,0.0108200455580865,1,2,0
stg5diff2_S5d0_b2.bcDDOE,prog_nkx61,0.0299381711682395,1,2,0
stg5diff2_S5d0_b2.bcAHEH,prog_nkx61,0.0149901703800786,0,2,0
stg5diff2_S5d0_b2.bcFXMZ,prog_nkx61,0.0582492678164659,1,2,0
stg5diff2_S5d0_b2.bcFSCS,prog_nkx61,0.003440366972477,0,2,0
stg5diff2_S5d0_b2.bcDLSL,prog_nkx61,0.0230176933158584,0,2,0
stg5diff2_S5d0_b2.bcATNP,prog_nkx61,0.0567035470224536,1,2,0
stg5diff2_S5d0_b2.bcGKMM,prog_nkx61,0.0764252948885976,0,2,0
stg5diff2_S5d0_b2.bcBSRT,prog_nkx61,0.0729030144167758,0,2,0
stg5diff2_S5d0_b2.bcDJUZ,prog_nkx61,0.0425950196592398,0,2,0
stg5diff2_S5d0_b2.bcGLSL,prog_nkx61,0.075524246395806,0,2,0
stg5diff2_S5d0_b2.bcFVHE,prog_nkx61,0.0216251638269986,0,2,0
stg5diff2_S5d0_b2.bcHIUD,prog_nkx61,0.0123689384010484,0,2,0
stg5diff2_S5d0_b2.bcGQXV,prog_nkx61,0.055045871559633,0,2,0
stg5diff2_S5d0_b2.bcHDOW,prog_nkx61,0.0813401048492791,0,2,0
stg5diff2_S5d0_b2.bcEXCF,prog_nkx61,0.0142369020501138,1,2,0
stg5diff2_S5d0_b2.bcFKTN,prog_nkx61,0.0690693133745525,1,2,0
