var_name_unique,gene_index,gene_name_original,highly_variable,highly_variable_nbatches,means,dispersions,dispersions_norm
TMEM272,25307,TMEM272,True,4,0.0009359091893575371,1.2169969351457888,-0.35598
CTAGE3P,25308,CTAGE3P,True,4,0.010522318428003193,1.9328108340799819,0.53094125
THSD1,25318,THSD1,True,6,0.0013090726644034995,1.7800028257522331,0.5675309
LINC00458,25334,LINC00458,True,19,0.6516555682275869,2.6750042602154713,3.67341
DIAPH3-AS1,25351,DIAPH3-AS1,True,5,0.0034781009704590434,1.7068823059449099,0.17395964
LINC00434,25354,LINC00434,True,4,0.0006357269413099797,1.0504011563620999,-0.03328122
PCDH9,25366,PCDH9,True,3,0.0662241896559815,2.1254077598968237,0.86196923
LMO7,25409,LMO7,True,6,0.289547480904381,2.120162442888939,1.0644407
LINC01034,25413,LINC01034,True,5,0.025609889962432252,2.1516967982602284,0.89693975
KCTD12,25416,KCTD12,True,8,0.31013365625006584,2.218439584487899,1.4714544
POU4F1,25436,POU4F1,True,5,0.007552545831979897,1.7801635413376027,0.29292277
MTND5P3,25462,MTND5P3,True,4,0.002003194781946588,1.4354503617968488,0.2346923
KRT18P27,25477,KRT18P27,True,4,0.001987845741703704,1.6813924851388233,0.14211598
GPC5-AS1,25489,GPC5-AS1,True,4,0.0062058137478469885,1.9215563265484126,0.5317212
SOX21,25503,SOX21,True,4,0.004644279242924084,1.6990437332176291,0.17246193
H2AFZP3,25547,H2AFZP3,True,3,0.16970052450400783,2.0136674045205116,0.67634827
GPR183,25549,GPR183,True,5,0.016662089042570584,2.0291037157473983,0.71057427
AL136526.1,25574,AL136526.1,True,4,0.00234499490537155,1.6187473630462883,0.15207663
COX5BP6,25577,COX5BP6,True,4,0.004522512322335269,1.9965725750746017,0.6408847
SNORA79B,25710,SNORA79B,True,5,0.0014877569161409006,1.6586707693561331,0.19003306
AC243972.2,25765,AC243972.2,True,4,0.0015589818063201965,1.5079403035843062,-0.023953142
BCL2L2-PABPN1,25825,BCL2L2-PABPN1,True,4,0.0018423568120427547,1.5460224329035253,0.057410818
CMTM5,25831,CMTM5,True,4,0.00216847349190878,1.5351732561756009,0.3335795
MYH6,25832,MYH6,True,17,1.203907189921067,3.7126011597281083,5.74325
MYH7,25833,MYH7,True,17,0.1457353047097815,2.792912632863485,2.8822877
DHRS2,25844,DHRS2,True,5,0.014486517711532388,2.0907673060274337,0.826874
FITM1,25857,FITM1,True,4,0.0366444358197905,2.094287792371168,0.79880035
BTF3P2,25914,BTF3P2,True,4,0.013087988363582855,2.050492371639558,0.7351599
AL356756.1,25921,AL356756.1,True,5,0.0029390510115753885,1.833680351526254,0.51877934
UBE2CP1,25930,UBE2CP1,True,6,0.008306956662880517,1.968993138611688,0.607835
AL163973.1,25949,AL163973.1,True,4,0.005814372399964224,1.9311522329247277,0.53140235
RPS19P3,25966,RPS19P3,True,5,0.41363389912017506,2.0089459648344414,0.3930266
NFKBIA,25988,NFKBIA,True,3,0.4823151357672654,2.0322660346761667,0.6234776
FOXA1,26017,FOXA1,True,6,0.004804077325437999,1.8491762037634016,0.54543173
AL132639.3,26035,AL132639.3,True,4,0.0023224866862588036,1.5714932070225556,-0.09214607
KRT8P2,26055,KRT8P2,True,4,0.0017751359499111191,1.6893281914446014,0.4050505
KLHDC1,26104,KLHDC1,True,5,0.01385770958272269,2.1194636603045067,0.846281
AL606834.1,26133,AL606834.1,True,5,0.0050575157203023744,1.7913663480110131,0.32428288
AL122125.1,26150,AL122125.1,True,5,0.0018073085179703616,1.650402186022741,0.07333144
NID2,26158,NID2,True,16,0.4833734954632599,2.2505894635716857,1.8773519
PTGDR,26161,PTGDR,True,4,0.001044334351009614,1.1914223869071314,-0.107845895
BMP4,26186,BMP4,True,10,0.4771805429850799,2.225840098763303,1.4044533
LGALS3,26200,LGALS3,True,7,0.2755222853541948,2.1601551811714486,1.3839632
DLGAP5,26201,DLGAP5,True,6,1.0797535115314925,2.1563530330243865,0.8442017
AL137100.3,26233,AL137100.3,True,4,0.004903258860847763,1.806796484512924,0.35803583
ARMH4,26246,ARMH4,True,3,0.25143824458055297,2.1141422465805575,1.0383891
AL132989.1,26251,AL132989.1,True,4,0.00496985475698642,1.956703809860415,0.58698714
ARID4A,26256,ARID4A,True,3,0.4204883444525079,2.047175243880064,0.7405502
SIX6,26289,SIX6,True,4,0.05391951222469997,1.7710417994963756,0.41987327
AL049874.1,26292,AL049874.1,True,4,0.003924127620579035,1.8368946983232715,0.39142117
SYNE2,26333,SYNE2,True,3,0.7483705907687499,2.086525277749025,0.7645779
AL122035.2,26340,AL122035.2,True,5,0.005812247610737719,1.8727162175087926,0.43753067
AL391261.2,26368,AL391261.2,True,4,0.002652011597913189,1.5747186148323356,-0.070549004
RPL12P7,26407,RPL12P7,True,4,0.002914566689856519,1.5818573950185812,-0.020395553
ZFP36L1,26410,ZFP36L1,True,9,1.0080969006531437,2.2303781971602508,1.1868241
ACTN1,26413,ACTN1,True,6,0.7642893679382102,2.1070503332228974,0.87688935
AC004900.1,26466,AC004900.1,True,5,0.002467689503152612,1.736093366094923,0.2631694
FAM161B,26511,FAM161B,True,3,0.031098484064855204,2.0636336073171138,0.75080687
AL691403.2,26552,AL691403.2,True,4,0.001116037260775948,1.1671593269994354,-0.11856501
FOS,26554,FOS,True,3,0.10148953110183008,2.06493203260598,0.7599779
LINC01220,26555,LINC01220,True,8,0.01591588231534477,2.2149047366907713,1.0277165
AF111169.4,26582,AF111169.4,True,4,0.0014563316661854511,1.4446704020023982,-0.25364825
FAM204DP,26596,FAM204DP,True,7,0.0018882028493216777,1.8310942855876795,0.3872047
DIO2,26622,DIO2,True,9,0.015652403793679954,2.183283939821991,0.95350647
FLRT2,26654,FLRT2,True,5,0.1945877683412381,2.1464291862373908,0.99175054
AL512791.2,26694,AL512791.2,True,4,0.0023584683042229514,1.6664752658470987,0.10520583
AL132838.2,26738,AL132838.2,True,4,0.006319256868202618,1.9297376983528112,0.5423645
ASB2,26745,ASB2,True,8,0.06221158690518671,2.1890936134725982,0.95103943
SERPINA1,26755,SERPINA1,True,5,0.011770775231256242,1.8170016984820045,0.52969086
AL162151.2,26803,AL162151.2,True,5,0.000991775001349882,1.2798322172064018,-0.13114643
DLK1,26838,DLK1,True,18,0.3135932222941684,2.739881902949612,3.4942374
MEG3,26839,MEG3,True,5,0.069377822445571,1.681483805621103,0.14915413
AL118558.2,26867,AL118558.2,True,5,0.0022882191527349104,1.7365175236702022,0.22152849
EXOC3L4,26887,EXOC3L4,True,4,0.001961427740247014,1.7085868373643391,0.2921506
AL583722.2,26939,AL583722.2,True,4,0.003504251224569441,1.6175123630805068,0.04132662
LINC02298,26954,LINC02298,True,6,0.00576777546743483,2.1158968698160465,0.8451291
AL512356.3,26955,AL512356.3,True,5,0.0005636264243548657,0.8358745951678157,-0.34124807
CRIP2,26967,CRIP2,True,13,0.2986889028131257,2.25449805764074,1.6880237
AC090983.2,27011,AC090983.2,True,3,0.01678587769508579,2.0502122424343256,0.7168764
AC124303.1,27025,AC124303.1,True,4,0.0017653088031537323,1.7514230216848083,0.25483742
AC127502.2,27072,AC127502.2,True,5,0.001411143267961808,1.598642879004653,0.14078546
GOLGA8N,27107,GOLGA8N,True,4,0.004084044891387526,1.849480173228011,0.41603705
ACTC1,27147,ACTC1,True,18,1.2503633721785326,3.7999084870258457,6.879543
DPH6-DT,27164,DPH6-DT,True,4,0.004709096767475599,1.9925872354080327,0.63929087
MEIS2,27177,MEIS2,True,15,0.8784606658408699,2.325302119182412,1.9114509
LINC01852,27184,LINC01852,True,5,0.0030885663492623383,1.7774062885078687,0.28452075
AC116158.3,27190,AC116158.3,True,4,0.0033708304877738183,1.8751111075958824,0.4181693
THBS1,27197,THBS1,True,6,0.11052678711178883,2.1655037394490093,0.91938174
RNU6-516P,27233,RNU6-516P,True,4,0.0019292312423995755,1.6297745549124485,0.045618325
RN7SL376P,27237,RN7SL376P,True,4,0.0007944436839839613,1.1283846810656109,-0.094708376
AC039056.2,27289,AC039056.2,True,4,0.0014743454326115045,1.258853487084835,-0.56533647
AC068724.3,27320,AC068724.3,True,4,0.0005873310332614768,1.0139598706616846,-0.093274385
MAP1A,27336,MAP1A,True,4,0.09717302774403216,2.129202922229304,0.86049205
CATSPER2,27340,CATSPER2,True,5,0.008061935516457236,1.9263880195731793,0.49482724
PATL2,27370,PATL2,True,4,0.00275993967662126,1.7868428523800295,0.28478843
SLC30A4,27397,SLC30A4,True,4,0.005139706693391635,1.9587030758102728,0.55720574
FGF7,27444,FGF7,True,6,0.054955027806622814,2.1845724347550015,0.96237546
AC012100.1,27467,AC012100.1,True,4,0.0016334418568772593,1.7587623690200926,0.2704272
UNC13C,27517,UNC13C,True,4,0.0034589480873914043,1.7505771341021215,0.33533865
AC018926.3,27528,AC018926.3,True,4,0.0006590911302118446,1.0881479559743166,-0.25880897
PRTG,27534,PRTG,True,17,0.626236630690921,2.271642788549636,2.0574708
AC090517.2,27552,AC090517.2,True,4,0.0019526252093806042,1.353337240286143,-0.14529808
NDUFB10P1,27561,NDUFB10P1,True,5,0.0019218660351228694,1.6621418052922567,0.12196474
CGNL1,27562,CGNL1,True,10,0.5515196999784674,2.173830583047984,1.4174302
MTCO3P23,27575,MTCO3P23,True,5,0.0033945735337958492,1.7616591092147331,0.2306447
ANXA2,27618,ANXA2,True,9,1.1115536188746509,2.292336910482255,1.4287113
HMGN1P26,27639,HMGN1P26,True,4,0.006693302895854864,1.8735043243173326,0.42404836
AC103740.2,27644,AC103740.2,True,4,0.003218246027042264,1.7620319016828454,0.39186776
TPM1,27646,TPM1,True,19,3.5505280398624794,4.258889980807648,3.0121365
AC079328.2,27648,AC079328.2,True,3,0.05273700613813039,2.023852202164104,0.6851527
AC013564.1,27741,AC013564.1,True,3,0.003908344287482613,1.978365460826027,0.6320886
AC135628.1,27759,AC135628.1,True,5,0.0033943764377937042,1.9703599318426381,0.6221344
LINC02204,27791,LINC02204,True,4,0.0023910605614713104,1.5615881278493813,-0.095474295
UACA,27793,UACA,True,3,0.7551743843623637,2.09205799302378,0.74288183
KRT8P9,27800,KRT8P9,True,5,0.00512049409274674,1.8964952650593327,0.47556615
EIF5A2P1,27812,EIF5A2P1,True,5,0.003238424072313898,1.9078181975615387,0.47720316
PHBP20,27825,PHBP20,True,4,0.004483672227416607,1.841674146770747,0.38519606
AC012435.3,27873,AC012435.3,True,4,0.0013175069291752894,1.3063219802012127,-0.18368281
ODF3L1,27924,ODF3L1,True,4,0.0016404389187144066,1.5593372880957173,0.35338888
AC090751.1,27941,AC090751.1,True,5,0.0021773476777922733,1.804732320591154,0.3610987
AC090607.1,27972,AC090607.1,True,5,0.001976655793342009,1.6461629602855932,0.052477717
CRABP1,27975,CRABP1,True,6,0.7922860096997462,2.1728207144984455,1.2375792
BCL2A1,28015,BCL2A1,True,6,0.0064161459816004796,1.9547160692992689,0.7328881
AC026956.1,28048,AC026956.1,True,4,0.013738281874472364,1.8864956543224987,0.47752967
AC245033.1,28064,AC245033.1,True,4,0.003438276794891193,1.6614756571434195,0.072145656
FSD2,28077,FSD2,True,4,0.04576384344345306,2.159088348572445,0.9208806
AC022558.1,28085,AC022558.1,True,4,0.004563183361778742,1.8369109698793447,0.37314597
AC021739.3,28137,AC021739.3,True,4,0.0008607372549150904,0.9786652054585474,-0.4940324
AC091544.4,28256,AC091544.4,True,5,0.003446076170444886,1.5936682902254133,0.11120295
AC106028.2,28264,AC106028.2,True,5,0.0008275789716096365,1.376090871270149,0.063578986
LINC01197,28286,LINC01197,True,6,0.009988714764401593,1.943943533288176,0.5787285
NR2F2,28302,NR2F2,True,8,0.20293272610948945,2.2890418266446466,1.2582124
AC087477.2,28304,AC087477.2,True,4,0.0024257139194280683,1.4452680121210895,0.016806059
MEF2A,28341,MEF2A,True,11,0.6798596841833313,2.1607142726436797,1.1608347
RNU6-181P,28358,RNU6-181P,True,4,0.0007806698884773436,1.2489519243698002,-0.3103067
HBA1,28402,HBA1,True,4,0.0032435981996406108,1.4948423835825304,-0.010397675
GNG13,28448,GNG13,True,4,0.0012483565661080215,1.3642485890269191,-0.08489202
TMEM204,28486,TMEM204,True,6,0.001515667446743748,1.8287530098702978,0.6254585
RPL3L,28510,RPL3L,True,4,0.002524210120021473,1.6972343765089235,0.13508025
AC106820.3,28552,AC106820.3,True,4,0.002438982995322536,1.6488885097411605,0.08223643
AC141586.5,28567,AC141586.5,True,4,0.001497054904252117,1.3964864055102943,-0.0733401
AC003965.1,28586,AC003965.1,True,4,0.005323160826656126,1.7966789983565117,0.2873253
LINC00514,28595,LINC00514,True,5,0.009706067653242403,2.1723570059765445,0.933593
TNFRSF12A,28600,TNFRSF12A,True,5,0.44202364555969803,2.0135761612078324,0.5023744
LINC00921,28620,LINC00921,True,4,0.002137807115877608,1.5742697207809897,-0.026496375
MTCO1P28,28629,MTCO1P28,True,4,0.004561809045267775,1.8073973730127062,0.49038747
AC012676.4,28664,AC012676.4,True,5,0.0020605894828750375,1.6615299833162727,0.20999372
C16orf71,28678,C16orf71,True,5,0.0017502378485454606,1.6177367938988156,0.20637012
SNRPCP20,28699,SNRPCP20,True,5,0.0010902480245207208,1.5256206879294134,0.13257547
AC022168.1,28731,AC022168.1,True,3,0.09077813544574624,2.128571416937212,0.86159366
ATF7IP2,28733,ATF7IP2,True,10,0.39309850575412203,2.1716596282473133,1.6097183
EMP2,28738,EMP2,True,11,0.5895863017994248,2.1658256851450246,1.270159
AC007014.1,28755,AC007014.1,True,4,0.0008105452428196762,1.2694330646978496,-0.20464662
AC109597.2,28788,AC109597.2,True,4,0.0003904615851176393,0.9073935415905005,-0.039808728
MYH11,28833,MYH11,True,8,0.05103869852046784,2.2949874694432153,1.391743
RPL7P47,28855,RPL7P47,True,3,0.1603690160317084,2.04229249986858,0.72423726
ARL6IP1,28861,ARL6IP1,True,9,1.518524353596154,2.342166664477884,1.1682613
SNRPEP3,28894,SNRPEP3,True,4,0.01050966728285522,2.0739039289016614,0.78658456
ACSM3,28901,ACSM3,True,5,0.09356242552387811,2.21492126984155,1.0126739
RNU6-1005P,28925,RNU6-1005P,True,4,0.0006126362426746746,0.8404595084685822,-0.5678102
RNU6-196P,28926,RNU6-196P,True,4,0.0011438602525989335,1.3974891201608117,0.06276099
RRN3P3,28950,RRN3P3,True,3,0.021027600680530688,2.0128299417742763,0.67327523
AC130466.1,28954,AC130466.1,True,4,0.0013651862175688087,1.304668471590465,-0.3736739
AC016597.1,29023,AC016597.1,True,6,0.006207053139102396,1.9129943655579649,0.50428766
NPIPB11,29077,NPIPB11,True,4,0.0035103412946073907,1.7521035585324813,0.25496697
CDIPTOSP,29102,CDIPTOSP,True,5,0.006967589213887696,1.8029925330121384,0.32731602
CD2BP2-DT,29134,CD2BP2-DT,True,4,0.0040376359743364695,1.8235349924144952,0.38046432
CTF1,29175,CTF1,True,4,0.010872007393826088,2.062619402055986,0.7383666
COX6A2,29212,COX6A2,True,5,0.02065105015738904,1.9433948775036907,0.5727118
AC012186.2,29265,AC012186.2,True,4,0.0013160925811210892,1.557111928821459,0.189316
MYLK3,29268,MYLK3,True,3,0.17376171905164908,2.1545075325134357,0.9525268
AC007494.1,29281,AC007494.1,True,4,0.0016502264679386295,1.6407019418297386,0.22077772
AC079416.4,29356,AC079416.4,True,4,0.0029019044929615378,1.9087860395887557,0.51125807
AC079416.2,29357,AC079416.2,True,4,0.004760696536966869,1.8760906786763598,0.43782938
IRX3,29373,IRX3,True,10,0.3465066160013439,2.210385453564468,1.3546312
AC018553.1,29375,AC018553.1,True,4,0.0028977811458590686,1.7271467968708227,0.30719492
AC106738.1,29380,AC106738.1,True,4,0.0017143491196716558,1.4558123358091106,0.0282861
AC040168.1,29394,AC040168.1,True,4,0.0024316904996609153,1.601013430751046,0.121767685
MT2A,29405,MT2A,True,6,0.2558875689960235,2.1778335396770943,1.4061526
MT1E,29407,MT1E,True,5,0.13912568624691235,2.0476357848217304,0.6380141
MT1G,29415,MT1G,True,11,0.2414367428204453,2.286411950099452,1.7699702
RPL23AP91,29440,RPL23AP91,True,5,0.0036220424100660777,1.8545596177470702,0.41456562
APOOP5,29492,APOOP5,True,4,0.009327668409791096,2.002666853076847,0.6461034
CDH11,29512,CDH11,True,17,0.7356956212647434,2.2862086537508266,1.8866158
RRAD,29544,RRAD,True,5,0.015129599514145737,2.026993842146806,0.69088477
AC009084.2,29550,AC009084.2,True,5,0.005907236669720213,2.0012717106933433,0.66466546
TRADD,29555,TRADD,True,5,0.011347483494127637,2.1305355558343027,0.856049
AC040160.2,29563,AC040160.2,True,4,0.0017011746187540339,1.7080289442658794,0.16249059
TPPP3,29573,TPPP3,True,5,0.0099263646952034,2.0228259167554747,0.68503946
RPS2P45,29653,RPS2P45,True,4,0.0020252511786562856,1.585756937869249,-0.06849841
DERPC,29655,DERPC,True,4,0.00425368320110501,1.8806420754554847,0.45854124
VAC14-AS1,29704,VAC14-AS1,True,5,0.0016966331721912401,1.5765960811331396,-0.04777456
AC020763.2,29705,AC020763.2,True,4,0.0011111275534266,1.3524285232380844,0.035252493
CALB2,29711,CALB2,True,13,0.23786939809484572,2.3843778893862804,1.8666307
TXNL4B,29745,TXNL4B,True,7,0.13917728529426934,2.0912037726932398,1.0373873
AC004943.1,29759,AC004943.1,True,4,0.003724054653806855,1.904400933256646,0.47925615
Y-RNA.601,29783,Y-RNA.601,True,4,0.0010752805198130243,1.4452811663129013,-0.12877735
AC009153.1,29784,AC009153.1,True,5,0.000938678443097731,1.2933704331898226,-0.37620968
TERF2IP,29819,TERF2IP,True,9,0.7444662380045811,2.1468411610455282,1.1338273
CNTNAP4,29825,CNTNAP4,True,3,0.030942775124540314,1.9828042579955094,0.62654716
AC009044.1,29846,AC009044.1,True,4,0.001365167622875287,1.5444483012720216,-0.06633357
MAF,29866,MAF,True,6,0.2617642625581193,2.1464433204342805,1.2129493
AC092139.3,29900,AC092139.3,True,4,0.0011436101886208487,1.3730058276914072,-0.3341442
WFDC1,29929,WFDC1,True,4,0.0036691571269169203,1.8322349728963654,0.41816652
AC126696.2,30004,AC126696.2,True,4,0.0010519466434353475,1.2935378094242227,-0.4230562
SPG7,30050,SPG7,True,8,0.33879227217075114,2.176497287554191,1.6805882
SERPINF2,30130,SERPINF2,True,4,0.006001906598131232,1.6603181912984872,0.092569225
RTN4RL1,30135,RTN4RL1,True,4,0.002018905676945012,1.431487124972513,-0.11774331
HIC1,30141,HIC1,True,3,0.017821075510659486,2.087180396943468,0.7847758
ALOX15,30219,ALOX15,True,4,0.04598078986428542,1.9629479632394267,0.5988356
VMO1,30230,VMO1,True,5,0.0066399266547192675,1.9336246438288565,0.54567873
ENO3,30244,ENO3,True,9,0.4208291677579329,2.144788589925689,1.3819005
AC004771.2,30248,AC004771.2,True,6,0.0021965905493601277,1.8695186505892227,0.5641807
AC087500.2,30263,AC087500.2,True,5,0.0006172010992856999,1.013292667955322,0.11072751
AC055839.2,30275,AC055839.2,True,5,0.007908603440751116,2.009931027205924,0.6994303
AIPL1,30281,AIPL1,True,4,0.00335438546448833,1.5282630500837742,0.011058687
XAF1,30295,XAF1,True,5,0.00543859793995496,1.8433489385046302,0.41032663
AC040977.1,30302,AC040977.1,True,4,0.0023178183039962246,1.7543601034931136,0.37620574
NEURL4,30331,NEURL4,True,4,0.005258349683361644,1.9441151778578938,0.54362315
TMEM88,30368,TMEM88,True,11,0.6119074406833281,2.3280624985825953,2.1034272
AC135178.3,30409,AC135178.3,True,5,0.0036112547220689076,1.703666247795669,0.17222694
AC005244.1,30468,AC005244.1,True,4,0.00880618881378302,1.9759429476436965,0.62310314
MYOCD,30471,MYOCD,True,13,0.305511713276038,2.2997297276345208,1.6803914
PMP22,30493,PMP22,True,6,0.23621480335790207,2.209944545858106,1.3344083
UBE2SP1,30508,UBE2SP1,True,4,0.00157741740396874,1.6672251786138899,0.068349876
LRRC75A,30532,LRRC75A,True,7,1.2039466577553184,2.225427064799164,1.0545645
RASD1,30566,RASD1,True,3,0.03801718737592446,2.0302126737417763,0.7043205
AC122129.1,30577,AC122129.1,True,4,0.004181411622984266,1.9932232374917849,0.65063226
LINC02076,30599,LINC02076,True,4,0.006532837591396457,1.7983125383910903,0.30297276
CCDC144NL-AS1,30686,CCDC144NL-AS1,True,5,0.46212569837326,2.1151724842304938,1.0278206
UBBP4,30707,UBBP4,True,4,0.690441174204021,2.0027503110095397,0.22059448
WSB1,30722,WSB1,True,3,1.327411008392907,2.231491251036083,0.8190881
KRT18P55,30744,KRT18P55,True,4,0.043373203176284944,2.0307570226239307,0.694322
SARM1,30751,SARM1,True,3,0.019554527728479962,2.0155084260015976,0.69480747
CORO6,30820,CORO6,True,3,0.05411196272705552,2.0746395175932917,0.76804554
AC079915.1,30878,AC079915.1,True,4,0.0019778454421276927,1.772689766164186,0.25405392
RNA5SP437,30895,RNA5SP437,True,6,0.0029268629442607934,1.776701468040348,0.29356372
WDR45BP1,30902,WDR45BP1,True,4,0.003182406805280638,1.708468999024763,0.1815556
AC005899.6,30915,AC005899.6,True,5,0.003032214754244738,1.666126817270182,0.14124778
AC005899.5,30917,AC005899.5,True,4,0.0023316540701670565,1.8696779642487045,0.46783984
AC079336.5,30923,AC079336.5,True,4,0.004452546416626932,1.8259041117325865,0.3607195
AC084809.2,30931,AC084809.2,True,4,0.0014628904431957886,1.4531435856920887,-0.001674038
TMEM98,30932,TMEM98,True,4,0.7800250259015621,2.117197199180512,0.86277246
CCL2,30945,CCL2,True,17,0.07183736848311295,2.689247628988276,1.7984765
AC004223.4,30953,AC004223.4,True,4,0.0010232929629946524,1.4108982778001689,0.08167188
UNC45B,30959,UNC45B,True,6,0.11703018722673501,2.150303046727315,0.89493406
CCL4L2,31009,CCL4L2,True,4,0.004578433296641771,1.2332156816342934,0.63050455
LHX1,31024,LHX1,True,14,0.3069792594423347,2.387843137850681,2.02675
TBC1D3C,31046,TBC1D3C,True,4,0.0007031826027514175,1.3704226155907695,0.02785793
TCAP,31095,TCAP,True,3,0.0243007532654379,2.0926280145429246,0.8190409
IKZF3,31101,IKZF3,True,4,0.0043056206700627896,1.7653764717159544,0.24317676
AC090844.1,31103,AC090844.1,True,4,0.002326181920622223,1.5471883600763003,-0.10411938
GSDMB,31104,GSDMB,True,4,0.026939453800851592,2.054507054319446,0.7463134
AC090844.2,31106,AC090844.2,True,4,0.002482694997990701,1.6691975622810127,0.11089489
RARA-AS1,31121,RARA-AS1,True,5,0.008568510224332863,1.9773350721830705,0.6253895
TOP2A,31126,TOP2A,True,19,1.5710501301718387,2.657152827623351,2.341571
KRT19,31152,KRT19,True,17,1.4647294503156665,2.526766273385274,1.8367045
KRT17,31157,KRT17,True,4,0.0074121649866587145,1.6868942754734293,0.13833477
CAVIN1,31192,CAVIN1,True,15,0.6091898368849801,2.2550657264934473,1.8558074
AC067852.3,31195,AC067852.3,True,6,0.005338220871939581,2.010184048500292,0.67421937
AOC3,31229,AOC3,True,4,0.005776796427926566,1.8692505680099798,0.44483086
PTGES3L-AARSD1,31234,PTGES3L-AARSD1,True,6,0.0018156559221019833,1.7629348983419904,0.28221437
WHSC1L2P,31259,WHSC1L2P,True,4,0.010405631905848204,1.8782819040229903,0.4439082
LINC01976,31268,LINC01976,True,4,0.002157144476948408,1.4162536010669013,-0.21460547
AC003102.1,31283,AC003102.1,True,3,0.013326715882016633,2.02824240699535,0.68445
RPL7L1P5,31294,RPL7L1P5,True,4,0.0011096684874110675,1.4468881930789457,-0.282538
AC008105.3,31329,AC008105.3,True,4,0.0017547737813213575,1.3343615861686309,-0.29113472
AC005670.1,31367,AC005670.1,True,5,0.001830617088796993,1.6368501528488455,0.09129003
MYL4,31377,MYL4,True,19,1.1570437218020957,3.267035590549189,4.888841
HOXB1,31416,HOXB1,True,5,0.06670023766649316,2.0831461847078865,0.8081954
HOXB2,31417,HOXB2,True,4,0.3039135588354605,2.125886963860267,0.89445406
HOXB-AS1,31418,HOXB-AS1,True,3,0.08138425852778013,2.1167732020596497,0.8498024
HOXB-AS3,31420,HOXB-AS3,True,10,0.14162144459649606,2.311445208945018,1.4159898
HOXB5,31424,HOXB5,True,6,0.16683379625839176,2.142540656928112,0.94827396
HOXB7,31426,HOXB7,True,4,0.1360627496741534,2.1385838814311104,0.95555097
DLX3,31481,DLX3,True,5,0.004277523873451959,1.7834927299843735,0.30373377
COL1A1,31492,COL1A1,True,18,0.8378791164785587,2.450795224636594,2.5740752
CACNA1G,31515,CACNA1G,True,6,0.012167318951249884,1.9611740303652159,0.62005097
MTCO1P40,31543,MTCO1P40,True,4,1.348419273522624,2.147672652544649,0.26777494
NOG,31568,NOG,True,3,0.011480437446958872,2.0617789205229937,0.74536467
RN7SL449P,31588,RN7SL449P,True,4,0.0012072281445520286,1.3984582791397528,-0.24296102
AC005962.2,31608,AC005962.2,True,4,0.0033898702081737527,1.7864272009864222,0.2941888
VMP1,31650,VMP1,True,7,0.4863147770942868,2.0794733895911697,0.88271886
RNFT1-DT,31658,RNFT1-DT,True,4,0.002576667990049415,1.7986288050643504,0.3303871
HMGN1P28,31683,HMGN1P28,True,4,0.003145705312783885,1.7672545137761588,0.2874423
TBX2-AS1,31690,TBX2-AS1,True,3,0.03420579847743879,2.1592361366784507,0.91358936
TBX2,31691,TBX2,True,3,0.019177837415631716,2.0910186121454526,0.7922049
TANC2,31722,TANC2,True,3,0.037799174978648195,2.0875869303970367,0.78564525
AC005828.7,31725,AC005828.7,True,4,0.0014041258997810288,1.4950054457506914,-0.19731905
EEF1DP7,31737,EEF1DP7,True,5,0.001566937139220691,1.6227061160380192,0.08607325
AC132812.1,31772,AC132812.1,True,5,0.003265182054532922,1.72927530509958,0.20554806
AC103810.2,31775,AC103810.2,True,4,0.0009598667185890472,1.248908071968576,-0.14128701
AC103810.1,31777,AC103810.1,True,5,0.0009953795120568516,1.3347637241723267,-0.3148996
AC007780.1,31833,AC007780.1,True,4,0.0010634649916741762,1.3849772184485385,-0.3634133
ABCA8,31841,ABCA8,True,8,0.044919895621569894,2.224068141945215,1.0244516
ABCA9,31843,ABCA9,True,5,0.004545833311339763,2.0033026170817005,0.66145426
SOX9,31865,SOX9,True,4,0.07950059180412082,2.1314436086166886,0.8676122
SLC9A3R1,31903,SLC9A3R1,True,13,0.6830416594535628,2.2243360786672244,1.5832882
AC016168.4,32008,AC016168.4,True,5,0.0027498414554245885,1.6653800316299134,0.11546777
AC016168.3,32012,AC016168.3,True,11,0.030202968376601944,2.4170048529623194,1.3557795
AC021683.3,32020,AC021683.3,True,4,0.0015692675716316479,1.400174270693799,-0.29888797
ENGASE,32065,ENGASE,True,3,0.01888047513037669,2.01509813465019,0.6782658
AC087741.1,32082,AC087741.1,True,4,0.01999621056227848,2.016658052595964,0.69390094
AC124319.3,32088,AC124319.3,True,5,0.001041148207233072,1.4976814589827938,0.12121182
NPTX1,32092,NPTX1,True,8,0.01619119676729899,2.0997344175849975,0.83800596
AC110285.5,32120,AC110285.5,True,4,0.0008876736085869585,1.3376225672637267,0.08698052
AC132872.2,32176,AC132872.2,True,6,0.004057078837401786,1.975382245430321,0.60003847
AC024361.2,32207,AC024361.2,True,4,0.003297201716012561,1.8314539674075305,0.4989034
COLEC12,32226,COLEC12,True,4,0.46647725581663285,2.114756091887511,0.96420735
AP000915.2,32227,AP000915.2,True,6,0.0020115025735899825,1.7466977660703045,0.39423284
AP001020.2,32237,AP001020.2,True,5,0.004023440571603829,1.7088277298805377,0.16827647
BOLA2P1,32240,BOLA2P1,True,4,0.004931474062376301,1.7941584604693284,0.3084931
AP000894.1,32241,AP000894.1,True,4,0.005667747933593309,1.8356991179988804,0.40115032
MYOM1,32269,MYOM1,True,7,0.11935287731927495,2.26536175660845,1.0962832
